us/L1466_1/L1466_1_0001.tif,3158,5374
us/L1466_1/L1466_1_0002.tif,5956,5338
us/L1466_1/L1466_1_0003.tif,5970,5333
us/L1466_1/L1466_1_0004.tif,5951,5305
us/L1466_1/L1466_1_0005.tif,5925,5302
us/L1466_1/L1466_1_0006.tif,5930,5315
us/L1466_1/L1466_1_0007.tif,5795,5297
us/L1466_1/L1466_1_0008.tif,5752,5305
us/L1466_1/L1466_1_0009.tif,5769,5311
us/L1466_1/L1466_1_0010.tif,5781,5317
us/L1466_1/L1466_1_0011.tif,5803,5308
us/L1466_1/L1466_1_0012.tif,5819,5286
us/L1466_1/L1466_1_0013.tif,5843,5293
us/L1466_1/L1466_1_0014.tif,5791,5293
us/L1466_1/L1466_1_0015.tif,5845,5278
us/L1466_1/L1466_1_0016.tif,5822,5277
us/L1466_1/L1466_1_0017.tif,5830,5278
us/L1466_1/L1466_1_0018.tif,5826,5285
us/L1466_1/L1466_1_0019.tif,5825,5286
us/L1466_1/L1466_1_0020.tif,5625,5279
us/L1466_1/L1466_1_0021.tif,5733,5301
us/L1466_1/L1466_1_0022.tif,5730,5260
us/L1466_1/L1466_1_0023.tif,5630,5234
us/L1466_1/L1466_1_0024.tif,5667,5228
us/L1466_1/L1466_1_0025.tif,5657,5238
us/L1466_1/L1466_1_0026.tif,5673,5234
us/L1466_1/L1466_1_0027.tif,5656,5244
us/L1466_1/L1466_1_0028.tif,5655,5245
us/L1466_1/L1466_1_0029.tif,5653,5250
us/L1466_1/L1466_1_0030.tif,5655,5205
us/L1466_1/L1466_1_0031.tif,5660,5209
us/L1466_1/L1466_1_0032.tif,5673,5203
us/L1466_1/L1466_1_0033.tif,5682,5205
us/L1466_1/L1466_1_0034.tif,5669,5211
us/L1466_1/L1466_1_0035.tif,5680,5199
us/L1466_1/L1466_1_0036.tif,5673,5232
us/L1466_1/L1466_1_0037.tif,5647,5203
us/L1466_1/L1466_1_0038.tif,5669,5217
us/L1466_1/L1466_1_0039.tif,5680,5193
us/L1466_1/L1466_1_0040.tif,5719,5205
us/L1466_1/L1466_1_0041.tif,5728,5200
us/L1466_1/L1466_1_0042.tif,5708,5204
us/L1466_1/L1466_1_0043.tif,5698,5234
us/L1466_1/L1466_1_0044.tif,5697,5252
us/L1466_1/L1466_1_0045.tif,5747,5179
us/L1466_1/L1466_1_0046.tif,5751,5204
us/L1466_1/L1466_1_0047.tif,5750,5208
us/L1466_1/L1466_1_0048.tif,5554,5233
us/L1466_1/L1466_1_0049.tif,5535,5153
us/L1466_1/L1466_1_0050.tif,5491,5160
us/L1466_1/L1466_1_0051.tif,5495,5166
us/L1466_1/L1466_1_0052.tif,5507,5183
us/L1466_1/L1466_1_0053.tif,5609,5175
us/L1466_1/L1466_1_0054.tif,5473,5189
us/L1466_1/L1466_1_0055.tif,5476,5173
us/L1466_1/L1466_1_0056.tif,5501,5181
us/L1466_1/L1466_1_0057.tif,5503,5177
us/L1466_1/L1466_1_0058.tif,5503,5178
us/L1466_1/L1466_1_0059.tif,5535,5181
us/L1466_1/L1466_1_0060.tif,5546,5187
us/L1466_1/L1466_1_0061.tif,5524,5192
us/L1466_1/L1466_1_0062.tif,5499,5188
us/L1466_1/L1466_1_0063.tif,5673,5241
us/L1466_1/L1466_1_0064.tif,5691,5286
us/L1466_1/L1466_1_0065.tif,5704,5281
us/L1466_1/L1466_1_0066.tif,5675,5259
us/L1466_1/L1466_1_0067.tif,5689,5288
us/L1466_1/L1466_1_0068.tif,5674,5256
us/L1466_1/L1466_1_0069.tif,5663,5271
us/L1466_1/L1466_1_0070.tif,5668,5254
us/L1466_1/L1466_1_0071.tif,5604,5225
us/L1466_1/L1466_1_0072.tif,5597,5272
us/L1466_1/L1466_1_0073.tif,5614,5275
us/L1466_1/L1466_1_0074.tif,5637,5269
us/L1466_1/L1466_1_0075.tif,5637,5272
us/L1466_1/L1466_1_0076.tif,5774,5243
us/L1466_1/L1466_1_0077.tif,5780,5240
us/L1466_1/L1466_1_0078.tif,5771,5244
us/L1466_1/L1466_1_0079.tif,5763,5249
us/L1466_1/L1466_1_0080.tif,5758,5245
us/L1466_1/L1466_1_0081.tif,5760,5244
us/L1466_1/L1466_1_0082.tif,5752,5242
us/L1466_1/L1466_1_0083.tif,5757,5248
us/L1466_1/L1466_1_0084.tif,5856,5312
us/L1466_1/L1466_1_0085.tif,5785,5279
us/L1466_1/L1466_1_0086.tif,5774,5264
us/L1466_1/L1466_1_0087.tif,5795,5284
us/L1466_1/L1466_1_0088.tif,5793,5288
us/L1466_1/L1466_1_0089.tif,5774,5298
us/L1466_1/L1466_1_0090.tif,5855,5276
us/L1466_1/L1466_1_0091.tif,5811,5280
us/L1466_1/L1466_1_0092.tif,5690,5274
us/L1466_1/L1466_1_0093.tif,5685,5273
us/L1466_1/L1466_1_0094.tif,5717,5273
us/L1466_1/L1466_1_0095.tif,5712,5280
us/L1466_1/L1466_1_0096.tif,5726,5294
us/L1466_1/L1466_1_0097.tif,5739,5307
us/L1466_1/L1466_1_0098.tif,5820,5288
us/L1466_1/L1466_1_0099.tif,5852,5317
us/L1466_1/L1466_1_0100.tif,5869,5309
us/L1466_1/L1466_1_0101.tif,5864,5333
us/L1466_1/L1466_1_0102.tif,5861,5319
us/L1466_1/L1466_1_0103.tif,3172,5395
