us/L1466_2/L1466_2_0001.tif,3333,5296
us/L1466_2/L1466_2_0002.tif,6144,5294
us/L1466_2/L1466_2_0003.tif,6021,5187
us/L1466_2/L1466_2_0004.tif,6026,5207
us/L1466_2/L1466_2_0005.tif,6003,5187
us/L1466_2/L1466_2_0006.tif,6007,5217
us/L1466_2/L1466_2_0007.tif,6039,5215
us/L1466_2/L1466_2_0008.tif,5940,5229
us/L1466_2/L1466_2_0009.tif,5926,5207
us/L1466_2/L1466_2_0010.tif,5977,5219
us/L1466_2/L1466_2_0011.tif,5959,5223
us/L1466_2/L1466_2_0012.tif,5904,5195
us/L1466_2/L1466_2_0013.tif,5908,5218
us/L1466_2/L1466_2_0014.tif,5884,5171
us/L1466_2/L1466_2_0015.tif,5912,5183
us/L1466_2/L1466_2_0016.tif,5918,5202
us/L1466_2/L1466_2_0017.tif,5695,5142
us/L1466_2/L1466_2_0018.tif,5796,5199
us/L1466_2/L1466_2_0019.tif,5795,5123
us/L1466_2/L1466_2_0020.tif,5754,5143
us/L1466_2/L1466_2_0021.tif,5766,5118
us/L1466_2/L1466_2_0022.tif,5783,5139
us/L1466_2/L1466_2_0023.tif,5749,5117
us/L1466_2/L1466_2_0024.tif,5752,5120
us/L1466_2/L1466_2_0025.tif,5732,5073
us/L1466_2/L1466_2_0026.tif,5800,5130
us/L1466_2/L1466_2_0027.tif,5786,5144
us/L1466_2/L1466_2_0028.tif,5762,5108
us/L1466_2/L1466_2_0029.tif,5751,5092
us/L1466_2/L1466_2_0030.tif,5731,5074
us/L1466_2/L1466_2_0031.tif,5706,5092
us/L1466_2/L1466_2_0032.tif,5716,5112
us/L1466_2/L1466_2_0033.tif,5830,5115
us/L1466_2/L1466_2_0034.tif,5644,5071
us/L1466_2/L1466_2_0035.tif,5630,5069
us/L1466_2/L1466_2_0036.tif,5700,5089
us/L1466_2/L1466_2_0037.tif,5779,5089
us/L1466_2/L1466_2_0038.tif,5632,5094
us/L1466_2/L1466_2_0039.tif,5622,5089
us/L1466_2/L1466_2_0040.tif,5639,5103
us/L1466_2/L1466_2_0041.tif,5636,5123
us/L1466_2/L1466_2_0042.tif,5717,5116
us/L1466_2/L1466_2_0043.tif,5714,5098
us/L1466_2/L1466_2_0044.tif,5864,5150
us/L1466_2/L1466_2_0045.tif,5814,5116
us/L1466_2/L1466_2_0046.tif,5819,5116
us/L1466_2/L1466_2_0047.tif,5830,5137
us/L1466_2/L1466_2_0048.tif,5822,5134
us/L1466_2/L1466_2_0049.tif,5722,5163
us/L1466_2/L1466_2_0050.tif,5671,5156
us/L1466_2/L1466_2_0051.tif,5660,5138
us/L1466_2/L1466_2_0052.tif,5697,5180
us/L1466_2/L1466_2_0053.tif,5768,5163
us/L1466_2/L1466_2_0054.tif,5800,5203
us/L1466_2/L1466_2_0055.tif,5792,5147
us/L1466_2/L1466_2_0056.tif,5795,5159
us/L1466_2/L1466_2_0057.tif,5884,5154
us/L1466_2/L1466_2_0058.tif,5876,5156
us/L1466_2/L1466_2_0059.tif,5891,5164
us/L1466_2/L1466_2_0060.tif,5897,5177
us/L1466_2/L1466_2_0061.tif,5888,5169
us/L1466_2/L1466_2_0062.tif,5914,5196
us/L1466_2/L1466_2_0063.tif,5976,5215
us/L1466_2/L1466_2_0064.tif,5883,5181
us/L1466_2/L1466_2_0065.tif,5967,5193
us/L1466_2/L1466_2_0066.tif,6020,5271
us/L1466_2/L1466_2_0067.tif,3319,5311
