us/Framed_prints/L0016.tif,6163,7949
us/Framed_prints/L0427.tif,6152,6412
us/Framed_prints/L0428.tif,5899,6140
us/Framed_prints/L0638.tif,8825,6234
us/Framed_prints/L0785.tif,5258,7221
us/Framed_prints/L0794.tif,4534,6536
