us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0040,3016,4963
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0041,3003,4972
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0042,2997,4953
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0043,3011,4958
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0044,3016,4950
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0045,2998,4953
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0046,2905,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0047,3005,4976
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0048,2927,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0049,3026,4944
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0050,2912,4923
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0051,3010,4939
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0052,2925,4937
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0053,2999,4944
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0054,2921,4921
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0055,2977,4937
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0056,2923,4932
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0057,3012,4948
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0058,2903,4932
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0059,2991,4951
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0060,2893,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0061,3012,4953
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0062,2896,4943
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0063,2994,4945
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0064,2883,4942
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0065,2998,4949
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0066,2909,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0067,3001,4928
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0068,2887,4957
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0069,2995,4998
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0070,2941,4976
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0071,2975,4921
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0072,2937,4965
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0073,3039,4918
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0074,2925,4942
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0075,3045,4935
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0076,2946,4939
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0077,3046,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0078,2944,4943
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0079,3044,4934
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0080,2949,4950
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0081,3039,4939
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0082,2962,4959
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0083,3037,4930
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0084,2954,4965
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0085,3042,4942
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0086,2962,4973
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0087,3022,4935
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0088,2971,4971
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0089,3030,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0090,2976,4974
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0091,3030,4939
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0092,2883,4933
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0093,3000,4955
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0094,2895,4924
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0095,3007,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0096,2895,4963
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0097,2994,4945
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0098,2907,4910
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0099,3015,4934
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0100,2910,4930
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0101,3011,4925
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0102,2914,4917
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0103,2998,4926
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0104,2923,4931
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0105,2995,4919
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0106,2927,4923
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0107,2994,4921
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0108,2942,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0109,3000,4922
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0110,2924,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0111,2990,4935
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0112,2931,4949
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0113,2982,4942
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0114,2928,4910
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0115,2969,4923
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0116,2963,4926
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0117,2986,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0118,2942,4928
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0119,2967,4919
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0120,2957,4949
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0121,2971,4921
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0122,2961,4950
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0123,2955,4923
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0124,2958,4947
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0125,2953,4925
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0126,2953,4919
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0127,2973,4918
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0128,2975,4910
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0129,2967,4926
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0130,2979,4932
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0131,2952,4919
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0132,2909,4949
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0133,2937,4927
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0134,2917,4940
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0135,2933,4932
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0136,2932,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0137,3012,4916
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0138,2913,4948
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0139,2973,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0140,2934,4939
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0141,2996,4917
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0142,2947,4936
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0143,2995,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0144,2937,4946
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0145,2999,4901
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0146,2958,4953
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0147,2998,4928
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0148,2946,4959
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0149,3015,4916
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0150,2892,4933
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0151,2968,4947
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0152,2927,4930
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0153,2999,4936
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0154,2930,4934
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0155,3009,4921
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0156,2930,4952
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0157,2984,4945
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0158,2941,4939
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0159,2994,4950
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0160,2957,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0161,2967,4948
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0162,2931,4937
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0163,2963,4944
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0164,2927,4936
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0165,2961,4941
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0166,2950,4937
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0167,2966,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0168,2963,4954
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0169,2953,4920
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0170,2967,4946
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0171,2930,4944
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0172,2950,4941
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0173,2935,4935
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0174,2997,4971
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0175,2946,4948
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0176,2961,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0177,2960,4920
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0178,2962,4942
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0179,2922,4919
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0180,2895,4932
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0181,3012,4911
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0182,2920,4937
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0183,2980,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0184,2910,4926
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0185,2980,4934
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0186,2919,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0187,2953,4946
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0188,2923,4936
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0189,2972,4940
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0190,2935,4941
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0191,2951,4937
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0192,2982,4922
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0193,2978,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0194,2967,4930
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0195,2967,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0196,2981,4935
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0197,2942,4927
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0198,2962,4952
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0199,2881,4933
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0200,2980,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0201,2941,4918
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0202,2964,4940
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0203,2942,4936
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0204,2976,4924
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0205,2921,4921
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0206,2965,4930
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0207,2927,4919
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0208,2994,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0209,2957,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0210,2986,4934
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0211,2932,4923
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0212,3008,4930
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0213,3029,4922
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0214,3028,4929
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0215,3029,4925
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0216,3012,4939
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0217,3021,4920
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0218,3023,4928
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0219,3018,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0220,3021,4936
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0221,3039,4910
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0222,3033,4933
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0223,3015,4921
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0224,2933,4926
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0225,3002,4934
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0226,2910,4945
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0227,2999,4931
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0228,2974,4932
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0229,3021,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0230,2953,4935
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0231,2998,4918
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0232,2943,4940
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0233,3014,4921
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0234,2942,4936
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0235,3001,4926
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0236,2958,4947
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0237,3041,4904
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0238,2947,4940
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0239,2999,4924
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0240,2972,4947
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0241,2978,4911
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0242,2962,4941
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0243,2996,4916
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0244,2962,4932
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0245,2968,4913
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0246,2987,4911
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0247,2959,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0248,2958,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0249,2955,4907
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0250,2955,4912
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0251,2940,4910
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0252,2968,4925
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0253,2952,4911
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0254,2978,4920
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0255,3015,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0256,2998,4923
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0257,2954,4910
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0258,2988,4912
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0259,2949,4908
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0260,2997,4925
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0261,2955,4909
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0262,3002,4931
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0263,2935,4914
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0264,2994,4908
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0265,2955,4905
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0266,2988,4914
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0267,2928,4904
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0268,3010,4922
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0269,2949,4906
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0270,3044,4928
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0271,2973,4903
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0272,2994,4916
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0273,2926,4912
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0274,2989,4933
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0275,2892,4926
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0276,2931,4914
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0277,2918,4906
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0278,2936,4913
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0279,2907,4902
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0280,2932,4913
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0281,2903,4901
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0282,2925,4933
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0283,2885,4900
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0284,2950,4904
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0285,2906,4903
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0286,2936,4919
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0287,2914,4937
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0288,2912,4935
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0289,2878,4931
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0290,2915,4930
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0291,2906,4938
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0292,2940,4927
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0293,2931,4950
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0294,2934,4915
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0295,2991,4957
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0296,2944,4920
us/Roll_of_Lloyds_1771_1930/Roll_of_Lloyds_1771_1930_0297,2983,4964
